latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
46.52885,-84.35822,300.7,0.39,0.37,2018-09-07,0742,N,nominal,1.0NRT,280.2,0.8,N
48.17355,-103.32269,320.7,0.58,0.7,2018-09-07,0742,N,nominal,1.0NRT,283.6,3.1,N
48.16703,-103.32256,321.3,0.58,0.7,2018-09-07,0742,N,nominal,1.0NRT,283,3.1,N
46.52402,-84.37077,312.4,0.39,0.37,2018-09-07,0742,N,nominal,1.0NRT,283.9,1.1,N
46.52314,-84.36571,301.1,0.39,0.37,2018-09-07,0742,N,nominal,1.0NRT,281,1.1,N
46.5216,-84.37704,320.9,0.39,0.37,2018-09-07,0742,N,nominal,1.0NRT,285.6,1.4,N
46.52073,-84.37197,303.6,0.39,0.37,2018-09-07,0742,N,nominal,1.0NRT,282.6,1.1,N
46.51985,-84.3669,302.5,0.39,0.37,2018-09-07,0742,N,nominal,1.0NRT,280.3,1.1,N
46.51831,-84.37823,306.6,0.39,0.37,2018-09-07,0742,N,nominal,1.0NRT,282.8,1.4,N
46.51764,-84.39463,324.7,0.39,0.37,2018-09-07,0742,N,nominal,1.0NRT,282,3.8,N
46.51435,-84.39584,336.5,0.39,0.37,2018-09-07,0742,N,nominal,1.0NRT,281.6,3.8,N
48.06345,-104.33534,298.6,0.64,0.72,2018-09-07,0742,N,nominal,1.0NRT,283.4,0.8,N
48.04237,-102.59769,315.1,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,284.8,2.2,N
48.04233,-102.58939,302.4,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,283.6,2.2,N
48.06086,-102.80486,296.4,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,283,0.5,N
48.04008,-102.59576,326.1,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,285.3,4.8,N
48.04,-102.58749,296.3,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,283.8,1.8,N
48.0115,-103.31743,319.9,0.58,0.69,2018-09-07,0742,N,nominal,1.0NRT,284.1,2.2,N
47.95938,-103.22807,298.2,0.57,0.69,2018-09-07,0742,N,nominal,1.0NRT,283.2,0.9,N
47.93921,-102.68727,295.3,0.54,0.68,2018-09-07,0742,N,nominal,1.0NRT,283.3,0.7,N
47.93875,-102.57532,298.1,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,283.2,1.8,N
47.93334,-103.25978,304.8,0.57,0.69,2018-09-07,0742,N,nominal,1.0NRT,283.9,1.2,N
47.93337,-103.23706,309.9,0.57,0.69,2018-09-07,0742,N,nominal,1.0NRT,283.5,1.8,N
47.9328,-102.67228,305.1,0.54,0.68,2018-09-07,0742,N,nominal,1.0NRT,283.6,1.3,N
47.93249,-102.5901,310.1,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,284.1,3.2,N
47.93242,-102.57488,318.2,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,283.9,1.8,N
47.93239,-102.56732,306.4,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,283.4,1.8,N
47.92052,-102.86667,296,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,282.9,1.3,N
47.92051,-102.85946,301.2,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,283.2,1.1,N
47.96053,-103.22776,300.9,0.57,0.69,2018-09-07,0742,N,nominal,1.0NRT,283.3,1,N
47.94419,-102.68645,300.6,0.54,0.68,2018-09-07,0742,N,nominal,1.0NRT,283.8,0.7,N
47.937,-102.58981,300.9,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,283.9,1.8,N
47.93687,-102.57513,314.6,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,283.2,4.9,N
47.9368,-102.56745,314.7,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,283.6,3.1,N
47.93465,-103.25931,302.5,0.57,0.69,2018-09-07,0742,N,nominal,1.0NRT,283.9,1,N
47.93458,-103.23655,307.9,0.57,0.69,2018-09-07,0742,N,nominal,1.0NRT,283.7,1.9,N
47.91996,-102.85917,302.7,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,283,1.5,N
47.90211,-103.25336,309.8,0.57,0.69,2018-09-07,0742,N,nominal,1.0NRT,284,2.6,N
47.9021,-103.24549,300.8,0.57,0.69,2018-09-07,0742,N,nominal,1.0NRT,283.6,1.3,N
47.89448,-102.88256,321.9,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,284.6,1.7,N
47.88071,-102.68769,325.1,0.54,0.68,2018-09-07,0742,N,nominal,1.0NRT,284.2,3.1,N
47.88074,-102.69492,306.3,0.54,0.68,2018-09-07,0742,N,nominal,1.0NRT,283,3.2,N
47.85002,-103.33343,297.3,0.58,0.69,2018-09-07,0742,N,nominal,1.0NRT,283.4,0.6,N
47.85009,-103.23783,298.4,0.57,0.69,2018-09-07,0742,N,nominal,1.0NRT,283.6,1,N
47.84973,-102.90645,296,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,284,0.9,N
47.84967,-102.88333,309.9,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,283.8,1.3,N
47.83045,-102.87695,342,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,284.8,5.6,N
47.82299,-102.54766,336.1,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,284.6,4.3,N
47.81678,-102.57096,311.5,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,284.4,1.4,N
47.85067,-103.24306,298.8,0.57,0.69,2018-09-07,0742,N,nominal,1.0NRT,283.7,0.9,N
47.84872,-102.90435,299.2,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,283.8,0.7,N
47.84855,-102.88132,313.3,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,284.1,1.8,N
47.82931,-102.87476,336.4,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,284.3,4.3,N
47.82664,-102.5453,323.2,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,284.2,2,N
47.82033,-102.54585,316.2,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,283.6,1.4,N
47.81424,-102.56939,303.1,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,284,1.6,N
47.79118,-102.92858,298.2,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,283.7,0.7,N
47.75912,-102.92932,300.9,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,283.6,0.8,N
47.75868,-102.92547,298.6,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,283.7,0.7,N
47.69902,-102.63448,314.7,0.54,0.67,2018-09-07,0742,N,nominal,1.0NRT,283.5,1.7,N
47.63058,-102.96904,304.5,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,284.4,1.7,N
47.64696,-102.72092,296,0.54,0.68,2018-09-07,0742,N,nominal,1.0NRT,283.2,0.3,N
47.62984,-102.96698,316.1,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,284.7,2,N
47.56306,-102.5332,299.6,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,283.6,0.8,N
47.55676,-102.53339,310.1,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,283.8,0.8,N
47.53752,-102.70555,297.4,0.54,0.68,2018-09-07,0742,N,nominal,1.0NRT,284.4,0.6,N
47.48809,-102.89622,295.2,0.55,0.68,2018-09-07,0742,N,nominal,1.0NRT,283.9,0.3,N
47.47345,-102.62336,309.5,0.53,0.67,2018-09-07,0742,N,nominal,1.0NRT,285,2.2,N
45.97385,-85.87537,302.1,0.38,0.36,2018-09-07,0742,N,nominal,1.0NRT,280.1,0.8,N
45.07153,-83.407,311.2,0.42,0.38,2018-09-07,0742,N,nominal,1.0NRT,285.6,1.6,N
43.70486,-88.38531,298.9,0.39,0.36,2018-09-07,0742,N,nominal,1.0NRT,281.5,0.5,N
43.70155,-88.38622,297.6,0.39,0.36,2018-09-07,0742,N,nominal,1.0NRT,281.1,0.8,N
42.46014,-123.82074,313.2,0.62,0.54,2018-09-07,0930,N,nominal,1.0NRT,273.9,4.2,N
42.45945,-123.80992,306.2,0.62,0.54,2018-09-07,0930,N,nominal,1.0NRT,271.9,1.8,N
42.45507,-123.82015,309.9,0.62,0.54,2018-09-07,0930,N,nominal,1.0NRT,274.3,1.8,N
42.45438,-123.80942,307.4,0.62,0.54,2018-09-07,0930,N,nominal,1.0NRT,273.2,2.6,N
42.45061,-123.82909,297.9,0.62,0.54,2018-09-07,0930,N,nominal,1.0NRT,275.1,1.8,N
42.44989,-123.81786,296.2,0.62,0.54,2018-09-07,0930,N,nominal,1.0NRT,274.5,1.8,N
42.42643,-124.09579,346.8,0.32,0.55,2018-09-07,0930,N,nominal,1.0NRT,255.5,7.7,N
42.42624,-124.09244,328.7,0.32,0.54,2018-09-07,0930,N,nominal,1.0NRT,253.1,4.8,N
42.42528,-124.07644,329,0.32,0.54,2018-09-07,0930,N,nominal,1.0NRT,255.2,3.3,N
42.42509,-124.07317,311,0.32,0.54,2018-09-07,0930,N,nominal,1.0NRT,249.6,1.4,N
42.41196,-124.11004,325.6,0.32,0.55,2018-09-07,0930,N,nominal,1.0NRT,257.4,2.7,N
42.40998,-124.07632,299.8,0.32,0.54,2018-09-07,0930,N,nominal,1.0NRT,263.5,1.2,N
42.40505,-124.07912,303.4,0.32,0.54,2018-09-07,0930,N,nominal,1.0NRT,264.8,2.7,N
42.40487,-124.07587,300.8,0.32,0.54,2018-09-07,0930,N,nominal,1.0NRT,266.7,1.2,N
42.3225,-123.78975,311.6,0.61,0.54,2018-09-07,0930,N,nominal,1.0NRT,264.1,3.1,N
41.89764,-123.58096,297.5,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,279.5,1.9,N
41.86467,-123.60597,301,0.6,0.53,2018-09-07,0930,N,nominal,1.0NRT,268.4,2.2,N
41.86425,-123.59957,308.1,0.6,0.53,2018-09-07,0930,N,nominal,1.0NRT,270.8,3.1,N
41.82822,-123.57745,312,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,281.6,3.2,N
41.82327,-123.57729,298.4,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,277.9,2,N
41.81287,-123.56883,338.3,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,285.1,5.3,N
41.81139,-123.54562,334.3,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,285.6,6.8,N
40.82355,-114.25583,324.1,0.39,0.36,2018-09-07,0930,N,nominal,1.0NRT,291.2,1.6,N
41.8125,-123.56304,308.6,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,283.3,2.8,N
41.80693,-123.55307,347.6,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,281.7,6.8,N
41.80797,-123.56939,301,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,279,5.3,N
41.80762,-123.56384,307.7,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,281.1,2.8,N
41.80728,-123.55849,313.6,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,279.2,2.8,N
41.80655,-123.54715,308.7,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,281,6.8,N
40.82026,-114.25666,304.2,0.39,0.36,2018-09-07,0930,N,nominal,1.0NRT,288.6,1.6,N
41.82716,-123.58205,298,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,278.3,2.1,N
41.82672,-123.57566,310.4,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,279.5,2.1,N
41.81454,-123.54234,306.1,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,283.3,4.2,N
41.81134,-123.56756,342.2,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,283.6,5.5,N
41.81021,-123.551,326.9,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,281.9,4.5,N
41.80976,-123.54453,336.5,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,284.5,4.2,N
41.81177,-123.57384,312,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,278,4.6,N
41.81096,-123.56196,309.5,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,282.9,5.5,N
41.81059,-123.55653,303.7,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,277.3,4.5,N
41.80536,-123.55218,330.3,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,278.3,3.7,N
41.80608,-123.56285,298.9,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,280.2,1.4,N
41.80573,-123.55759,307.1,0.59,0.53,2018-09-07,0930,N,nominal,1.0NRT,279.7,3.7,N
40.94162,-117.86086,295.2,0.47,0.4,2018-09-07,0930,N,nominal,1.0NRT,283.2,0.5,N
38.23917,-104.60712,298.5,0.58,0.52,2018-09-07,0930,N,nominal,1.0NRT,282.3,1.9,N
38.23977,-104.60645,298.5,0.58,0.52,2018-09-07,0930,N,nominal,1.0NRT,282.2,1.8,N
41.05333,-122.52325,308.3,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,268.5,2.1,N
41.05153,-122.50007,306.7,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,273.8,3.1,N
41.04922,-122.53014,343.5,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,277.5,4.4,N
41.04879,-122.52464,317,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,276.1,4.4,N
41.04837,-122.51923,315.2,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,274.7,2.6,N
41.04694,-122.50074,301.2,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,268.2,1.9,N
41.04578,-122.48566,300,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,266.9,2.1,N
41.04469,-122.5316,307.9,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,275,4.4,N
41.0434,-122.51493,306.4,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,266.9,2.6,N
41.04235,-122.50137,298.1,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,262.1,1.9,N
41.03662,-122.42755,300.1,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,267.5,0.8,N
41.03621,-122.42239,303.3,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,263.7,0.8,N
41.03579,-122.41698,300.9,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,257.4,1,N
41.03535,-122.41145,306.6,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,252.9,1,N
41.03495,-122.40623,313.1,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,257.8,1.5,N
41.03455,-122.40115,303.8,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,267.1,1.5,N
41.0317,-122.42381,326.7,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,270.7,2.4,N
41.03127,-122.41836,336.2,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,263.7,31,N
41.03083,-122.41264,356.9,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,266.5,31,N
41.03041,-122.40728,344.6,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,278.2,35.1,N
41.03,-122.40203,333.9,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,268.2,35.1,N
41.04063,-122.53924,317.4,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,283.2,5.9,N
41.03452,-122.45989,312.6,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,262.8,2.5,N
41.03413,-122.455,315.9,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,260.5,2.5,N
41.03374,-122.44992,300.4,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,261.7,1.9,N
41.0321,-122.42901,304.9,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,269.7,2.4,N
41.02957,-122.39652,304.9,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,268.8,2.2,N
41.02879,-122.44575,326.5,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,263.1,1.9,N
41.02838,-122.44048,324.5,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,266.9,4,N
41.02797,-122.43526,323.4,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,270.7,4,N
41.02674,-122.41945,338.2,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,263.6,31,N
41.02632,-122.41399,367,0.51,0.49,2018-09-07,0930,N,high,1.0NRT,268.8,31,N
41.02589,-122.40849,348.2,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,264.7,35.1,N
41.02546,-122.403,331.6,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,262.2,35.1,N
41.02919,-122.45087,303.1,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,256.1,1.9,N
41.02757,-122.43008,304.5,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,268,2.4,N
41.02716,-122.4248,311,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,264.6,2.4,N
41.02501,-122.39722,305.4,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,260.9,2.2,N
41.03342,-122.56667,345.6,0.52,0.5,2018-09-07,0930,N,nominal,1.0NRT,289.3,5.8,N
41.03294,-122.56041,329.5,0.52,0.5,2018-09-07,0930,N,nominal,1.0NRT,288.1,7.2,N
41.03251,-122.55467,322.2,0.52,0.5,2018-09-07,0930,N,nominal,1.0NRT,286,7.2,N
41.03206,-122.5488,327.9,0.52,0.5,2018-09-07,0930,N,nominal,1.0NRT,280.7,5.7,N
41.0242,-122.44615,322.3,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,262.3,3.4,N
41.02338,-122.43565,338.9,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,268.9,4.9,N
41.02179,-122.41512,327,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,260.5,2,N
41.02137,-122.40976,322,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,263,1.4,N
41.0262,-122.47204,306.8,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,251.7,0.9,N
41.02379,-122.44088,309.6,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,263.3,4.9,N
41.02298,-122.43049,303.8,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,262.5,2,N
41.02258,-122.42535,302.1,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,264.9,2,N
41.02219,-122.42023,310.6,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,263,2,N
41.02092,-122.40404,305.4,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,254.4,1.4,N
41.0188,-122.43614,332.5,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,270.6,4.9,N
41.02945,-122.57575,304.6,0.52,0.5,2018-09-07,0930,N,nominal,1.0NRT,277,5.8,N
41.02893,-122.56879,316.4,0.52,0.5,2018-09-07,0930,N,nominal,1.0NRT,282.7,5.8,N
41.0184,-122.43105,317.8,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,266.4,2,N
41.01763,-122.42104,297,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,261.4,2,N
41.01724,-122.41603,299.7,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,257.3,2,N
41.01683,-122.41071,298.3,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,262,1.4,N
41.01637,-122.40479,297,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,259.3,1.4,N
41.01586,-122.39816,307.7,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,255,1.4,N
41.01534,-122.39144,310.4,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,253,1.4,N
41.02444,-122.57108,304.5,0.52,0.5,2018-09-07,0930,N,nominal,1.0NRT,269.3,1.5,N
41.02396,-122.56475,300.7,0.52,0.5,2018-09-07,0930,N,nominal,1.0NRT,269.9,1.3,N
41.01384,-122.43182,298.6,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,259.4,1,N
41.01307,-122.42191,296.4,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,258.5,1.5,N
41.01269,-122.41691,300,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,254.4,1.5,N
41.01228,-122.41155,313.3,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,259.9,1.3,N
41.01181,-122.40554,300.4,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,262.6,1.3,N
41.01129,-122.39874,308.1,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,257.7,2,N
41.01081,-122.39243,317.6,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,254.7,2,N
41.01035,-122.38641,304.7,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,253,1.1,N
41.00884,-122.36687,297.4,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,254,1,N
41.00852,-122.42268,329.6,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,256.6,1.5,N
41.00679,-122.40016,322.1,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,260.4,2,N
41.00891,-122.42774,300.7,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,255.3,1,N
41.00812,-122.41756,304,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,255.8,1.5,N
41.00771,-122.41228,299.3,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,259.3,1.3,N
41.00727,-122.40652,301.7,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,258.8,1.3,N
41.00629,-122.39367,301.4,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,263,2,N
41.00582,-122.38757,308.7,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,263.4,1.1,N
41.00435,-122.3684,305.8,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,257.6,1,N
41.0039,-122.36256,302.4,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,261.7,0.9,N
41.00356,-122.41831,302.3,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,254.8,0.7,N
41.00315,-122.41299,304,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,256.3,1.1,N
40.99936,-122.3634,299.9,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,263.7,1.3,N
40.99704,-122.39317,307,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,268.6,2.7,N
40.99658,-122.38718,313.7,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,265.2,2.6,N
40.99569,-122.37557,307.5,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,261.6,1.7,N
40.99528,-122.37022,307.2,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,261.3,1.7,N
41.00431,-122.55035,306.2,0.52,0.5,2018-09-07,0930,N,nominal,1.0NRT,272.1,1.7,N
40.99239,-122.39256,306.1,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,268.5,1.7,N
40.9915,-122.38091,300.4,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,262,1.9,N
40.99068,-122.37025,316.2,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,267.1,2,N
40.99015,-122.36322,301.8,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,266.9,2,N
40.98825,-122.39868,307,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,266.9,1.7,N
40.98775,-122.39214,310.8,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,266.5,1.7,N
40.98606,-122.37,299.3,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,267.8,2,N
40.99298,-122.52309,298.4,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,266.2,1.8,N
40.99258,-122.51762,297.9,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,267,0.8,N
40.98366,-122.39904,298.5,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,261.3,0.8,N
40.98316,-122.39228,297,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,266.2,0.8,N
40.98806,-122.51936,304.7,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,254.3,0.8,N
40.99653,-122.38757,323.2,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,268.1,2.3,N
40.99702,-122.39356,305.8,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,270.2,2.3,N
40.99557,-122.37595,306.1,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,263.3,1.7,N
40.99514,-122.37065,313.9,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,263.4,2.2,N
41.00517,-122.55071,307.6,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,270.2,2.7,N
40.99236,-122.39293,304.1,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,265.8,2.3,N
40.99141,-122.38131,300,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,262.2,1.7,N
40.99054,-122.3707,316.9,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,267.5,2.2,N
40.98996,-122.3637,307.2,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,269.4,2.2,N
40.98825,-122.39915,299,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,264.6,1.7,N
40.98771,-122.39249,315,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,267.2,1.5,N
40.9859,-122.37042,296.8,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,266,1.7,N
40.98312,-122.39268,297.7,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,263.3,1.5,N
40.98917,-122.52492,296.9,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,261.6,1.1,N
40.98872,-122.51939,300.5,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,256.2,1.1,N
40.98418,-122.5206,309.9,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,255.9,1.1,N
40.98375,-122.51519,305.3,0.51,0.5,2018-09-07,0930,N,nominal,1.0NRT,262.6,1.4,N
40.9833,-122.50958,312.9,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,263.9,1.4,N
40.11413,-114.88355,303.9,0.39,0.36,2018-09-07,0930,N,nominal,1.0NRT,282.4,1,N
40.97826,-122.50443,312.9,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,261,2,N
40.97401,-122.50929,316,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,270.8,2.8,N
40.97351,-122.50311,315.5,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,266.4,2,N
40.96931,-122.50848,343.9,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,286.2,8.4,N
40.96885,-122.50271,317.8,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,285.8,5.9,N
40.96797,-122.4916,309.1,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,279.9,4.2,N
40.96468,-122.50865,336.2,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,285.6,8.4,N
40.96428,-122.50346,332.9,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,288.2,5.9,N
40.9589,-122.4941,314.9,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,286.3,2.7,N
40.95849,-122.48897,306.2,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,279.6,2.7,N
40.95434,-122.495,329.8,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,277.6,2.7,N
40.95393,-122.4898,317.7,0.51,0.49,2018-09-07,0930,N,nominal,1.0NRT,283.7,2.7,N
40.94703,-122.40262,299.7,0.5,0.49,2018-09-07,0930,N,nominal,1.0NRT,270.4,1,N
